data,letter,category_id
srnetica,S,1
srnice donje,S,1
srnice gornje,S,1
srnjak,S,1
srđani,S,1
srđevići,S,1
stajanovići,S,1
stajna,S,1
stambolići,S,1
stambolčić,S,1
stanatovići,S,1
stanicapale,S,1
stanić rijeka,S,1
staniševac,S,1
stanjevići,S,1
stanojevići,S,1
staragora,S,1
staragovedarnica,S,1
staraljeskovača,S,1
starcevica,S,1
staridulići,S,1
staroslano,S,1
staroglavice,S,1
staronići,S,1
starposle,S,1
stekerovci,S,1
stijene,S,1
stipanjići,S,1
stjepan polje,S,1
stoborani,S,1
stojičići,S,1
stojčića mahala,S,1
stolovaš,S,1
stomorine,S,1
stopan,S,1
stopići,S,1
stožišta,S,1
straišta,S,1
straište,S,1
stranik,S,1
stratinska,S,1
stražbenice,S,1
strganci,S,1
strgonice,S,1
striježevo,S,1
stričići,S,1
strmnica,S,1
struge,S,1
strujevina,S,1
strujići,S,1
strupnić,S,1
stubljaci,S,1
studenkovići,S,1
studenčica,S,1
stukenac,S,1
stupanj,S,1
stupari,S,1
stupe,S,1
stupi,S,1
stupindo,S,1
stupnido,S,1
sturlićkaplatnica,S,1
subotinje,S,1
sudići,S,1
suha,S,1
suhača,S,1
suhido,S,1
suhodol,S,1
suhova,S,1
sulice,S,1
suljići,S,1
suljiči,S,1
sultanovići,S,1
sultići,S,1
sumbulovac,S,1
sunići,S,1
surovi,S,1
surovići,S,1
susječno,S,1
susješno,S,1
sutješčica,S,1
suvanovići,S,1
sućeska,S,1
svetiđuro,S,1
svicarska,S,1
svijenča,S,1
svilile,S,1
svilići,S,1
svinjarevo,S,1
svitava,S,1
svjetliča,S,1
svodna,S,1
svojat,S,1
svrake,S,1
slivo polje,S,1
solingen,S,1
temerin,T,1
trstenik,T,1
tutin,T,1
tirana,T,1
tuzla,T,1
timbu,T,1
tbilisi,T,1
trikala,T,1
talin,T,1
tartu,T,1
telaviv,T,1
teheran,T,1
torino,T,1
trst,T,1
taranto,T,1
tokio,T,1
toronto,T,1
tjencin,T,1
tegu,T,1
tripoli,T,1
tananarivo,T,1
tetovo,T,1
tihuana,T,1
tiraspolj,T,1
tete,T,1
trondhejm,T,1
tromse,T,1
temišvar,S,1
touba,T,1
takoma,T,1
tajpej,T,1
tunis,T,1
turkmenbaši,T,1
taškent,T,1
tampere,T,1
turku,T,1
tuluza,T,1
tulon,T,1
tilburg,T,1
tegusigalpa,T,1
tivat,T,1
trebinje,T,1
titel,T,1
topola,T,1
travnik,T,1
trilj,T,1
trogir,T,1
trbovlje,T,1
teočak,T,1
teslić,T,1
tešanj,T,1
teocak,T,1
teslic,T,1
tesanj,T,1
tomislavgrad,T,1
talsa,T,1
tulsa,T,1
tatabanja,T,1
tabakovac,T,1
tabalije,T,1
tabanovac,T,1
tabanović,T,1
tabanovići,T,1
tadenje,T,1
tahirovići,T,1
takovo,T,1
tamnavskamala,T,1
tamnič,T,1
tamnjanica,T,1
tanda,T,1
tankartina,T,1
taor,T,1
tarabanje,T,1
tarajiš,T,1
taraš,T,1
taskovići,T,1
tatarska mahala,T,1
tatrasnica,T,1
tavnik,T,1
taševo,T,1
tegovište,T,1
tekeriš,T,1
tekija,T,1
telečka,T,1
telovac,T,1
temkarci,T,1
temska,T,1
tenkovo,T,1
teočin,T,1
tepeče,T,1
terzijska mahala,T,1
terzinci,T,1
tesovište,T,1
tečić,T,1
tešica,T,1
tibužde,T,1
tijanje,T,1
tijovac,T,1
tikva,T,1
tioce,T,1
tisovica,T,1
tiszahegyes,T,1
tićevac,T,1
tičije polje,T,1
tmava,T,1
toba,T,1
tobolac,T,1
todorica,T,1
todorindo,T,1
todorovce,T,1
todorovićakraj,T,1
togočevce,T,1
tolisavac,T,1
tolić,T,1
tolišnica,T,1
toljevac,T,1
tomanj,T,1
tomaševac,T,1
tomilice,T,1
tomiće,T,1
tonjskamala,T,1
topalovićakraj,T,1
topla,T,1
toplac,T,1
topolnica,T,1
topolovnik,T,1
toponica,T,1
torda,T,1
tornjoš,T,1
totinci,T,1
totovo selo,T,1
tovariševo,T,1
tovrljane,T,1
točilovo,T,1
tošinbunar,T,1
toškinci,T,1
trajkovci,T,1
trbosilje,T,1
trbunje,T,1
trbušac,T,1
trbušani,T,1
trbušnica,T,1
trebotin,T,1
trejak,T,1
trenići,T,1
trećak,T,1
trešnjanci,T,1
trešnjevac,T,1
trešnjevak,T,1
trgovište,T,1
tribrode,T,1
trijebina,T,1
tripkova,T,1
trlić,T,1
trlište,T,1
trmbas,T,1
trmka,T,1
trmčare,T,1
trnava,T,1
trnavac,T,1
trnavci,T,1
trnavskareka,T,1
trnci,T,1
trnjana,T,1
trnjane,T,1
trnjarci,T,1
trnjivornica,T,1
trnovilaz,T,1
trnovksamaala,T,1
trnskiodorovci,T,1
troponje,T,1
troskač,T,1
trpeza,T,1
trska,T,1
trstena,T,1
trstenica,T,1
trubarevac,T,1
trubarevo,T,1
trudelj,T,1
trudovo,T,1
trupale,T,1
trućevac,T,1
tršanovci,T,1
tršić,T,1
tržac,T,1
tubići,T,1
tubravić,T,1
tulare,T,1
tulari,T,1
tulez,T,1
tulež,T,1
tulovo,T,1
tunovo,T,1
tupale,T,1
tupalovce,T,1
tupanci,T,1
turekovac,T,1
turica,T,1
turija,T,1
turjane,T,1
tutiće,T,1
tutuničeva mahala,T,1
tuzinje,T,1
tučkovo,T,1
tuđin,T,1
tvrdići,T,1
tvrdojevac,T,1
tabakovići,T,1
tadinac,T,1
tadinci,T,1
tadićakosa,T,1
tadići,T,1
tajčari,T,1
talaji,T,1
tanac,T,1
tar,T,1
tarabnik,T,1
tavanak,T,1
tavani,T,1
tavre,T,1
tekići,T,1
tenja,T,1
tepljuh,T,1
tepšići,T,1
terezino polje,T,1
terzići,T,1
teskere,T,1
tešija,T,1
tice,T,1
tiha,T,1
tijardovići,T,1
tikveš,T,1
tilovine,T,1
tinjan,T,1
tintori,T,1
tirol,T,1
tisno,T,1
tisovaczabrdski,T,1
tišinaerdedska,T,1
tišinakaptolska,T,1
tišminvaroš,T,1
tkon,T,1
tokalo,T,1
tokići,T,1
tolići,T,1
tomaš,T,1
tomaševecbisački,T,1
tomaševići,T,1
tomaši,T,1
tomašnica,T,1
tomašovići,T,1
tomingaj,T,1
tominovac,T,1
tomići,T,1
tomićini,T,1
tompojevci,T,1
topalušići,T,1
topići,T,1
topolik,T,1
topolje,T,1
topolovac,T,1
topolovacvrbovečki,T,1
topolovecpisarovinski,T,1
topusko,T,1
toranjpožeški,T,1
torbičkivagan,T,1
tordinci,T,1
torjanci,T,1
torlaci,T,1
torčec,T,1
totovec,T,1
tounj,T,1
tovarlaži,T,1
tovarnik,T,1
točak,T,1
tošići,T,1
trakošćan,T,1
trbojević,T,1
trbovići,T,1
trboši,T,1
trema,T,1
trget,T,1
trgovi,T,1
tribalj,T,1
triban,T,1
tribanj-krušćica,T,1
tribanjkruscica,T,1
tribić,T,1
tribunj,T,1
tripkovići,T,1
trivanovići,T,1
trišnjevo,T,1
trnavacabunska,T,1
trnjani,T,1
trnova,T,1
trnovac,T,1
trnovecbartolovečki,T,1
trnovi,T,1
trnovica,T,1
trnovitičkipopovac,T,1
trojeglava,T,1
trolokve,T,1
trošmarija,T,1
trpanj,T,1
trpinja,T,1
trsat,T,1
trsteniknartski,T,1
trstenikpušćanski,T,1
trsteno,T,1
trtica,T,1
trutini,T,1
trviž,T,1
tržićprimišljanski,T,1
tržićtounjski,T,1
tugare,T,1
tugonica,T,1
tuhelj,T,1
tuhovec,T,1
tukbjelopoljski,T,1
tukvojni,T,1
tukići,T,1
tumbasi,T,1
turan,T,1
turanj,T,1
turanovac,T,1
turićastaje,T,1
turići,T,1
turjaci,T,1
turkalji,T,1
turkovićiogulinski,T,1
turkovšćina,T,1
turnić,T,1
turopolje,T,1
turčin,T,1
turčišće,T,1
tutići,T,1
tučepi,T,1
tušilović,T,1
tušići,T,1
tužno,T,1
tvrđa,T,1
tamnica,T,1
tamnice,T,1
tarhaniši,T,1
tatarovine,T,1
tegovina,T,1
tegovine,T,1
tejani,T,1
tepačko polje,T,1
tepca,T,1
tiganji,T,1
tijesak,T,1
tisovac,T,1
tići,T,1
tmušići,T,1
todorovdub,T,1
todorovići,T,1
toletindo,T,1
toljevina,T,1
tološi,T,1
tomanovdo,T,1
tomaševo,T,1
tomba,T,1
tomičići,T,1
topalovići,T,1
topli potok,T,1
topolica,T,1
tospude,T,1
tovičkido,T,1
točkovi,T,1
traboin,T,1
travnido,T,1
trebaljevo,T,1
trebesinj,T,1
trebinci,T,1
trebljevina,T,1
trebljevine,T,1
trebovinskipod,T,1
trepča,T,1
trešnjevik,T,1
trešnjevo,T,1
trešnjica,T,1
trgovišta,T,1
trimojevići,T,1
trkači,T,1
trmanje,T,1
trnavice,T,1
trnjine,T,1
trnovido,T,1
trnovice,T,1
trnovo,T,1
trojanovići,T,1
trojica,T,1
trošavac,T,1
trpezi,T,1
trsa,T,1
trubasinj,T,1
trubina,T,1
trubjela,T,1
trubljani,T,1
truma,T,1
trunicado,T,1
trusina,T,1
tucanje,T,1
tudorovići,T,1
tunjevo,T,1
tupan,T,1
tupanj,T,1
tupci,T,1
turava,T,1
tursko,T,1
turuntaš,T,1
turčini,T,1
tusto brdo,T,1
tustvo,T,1
tutinidoli,T,1
tuzevaluka,T,1
tuzi,T,1
tuziljevorečke,T,1
tuđemili,T,1
tušina,T,1
tušupi,T,1
tvorilo,T,1
tvrdakovići,T,1
tvrdaš,T,1
tvrdoš,T,1
tabaci,T,1
tabaja,T,1
tabakovina,T,1
tahirovina,T,1
taleža,T,1
talići,T,1
tamindžići,T,1
tanjevo,T,1
taračindo,T,1
tarevci,T,1
tarčin,T,1
tasovčići,T,1
tatar,T,1
tatarmala,T,1
tatinica,T,1
tavija,T,1
tegare,T,1
tegovi,T,1
tekućica,T,1
tepčići,T,1
teskera,T,1
tetovo brdo,T,1
tečići,T,1
tešani,T,1
tešanjka,T,1
teševo,T,1
tihaljina,T,1
tihovići,T,1
tilava,T,1
tinja donja,T,1
tinja gornja,T,1
tisovik,T,1
tićinadraga,T,1
tičići,T,1
tjentište,T,1
tješilo,T,1
tmornidol,T,1
tmuše,T,1
tobut,T,1
todorići,T,1
todovina,T,1
toholji,T,1
tojšići,T,1
tokoljak,T,1
tolisa,T,1
tomićabrig,T,1
tomišlja,T,1
tomovići,T,1
toplica,T,1
toplik,T,1
topuzovo polje,T,1
torine,T,1
torič,T,1
torlakovac,T,1
toromani,T,1
točionik,T,1
tođevac,T,1
tramošnjik,T,1
trbuk,T,1
trbušće,T,1
trebečaj,T,1
trebeševo,T,1
trebijovi,T,1
trebižat,T,1
treboje,T,1
trebovljani,T,1
treskavac,T,1
treslice,T,1
tretebina,T,1
trešnjevica,T,1
treštenica donja,T,1
treštenica gornja,T,1
trge,T,1
tribistovo,T,1
trifunovići,T,1
trijebanj,T,1
triješnica,T,1
trivići,T,1
trlica,T,1
trn,T,1
trnići,T,1
trnjaci,T,1
trnjak,T,1
trnopolje,T,1
trnovača,T,1
trnovnici,T,1
trnčina,T,1
troskoti,T,1
trošelji,T,1
trpinje,T,1
trstenci,T,1
trstje,T,1
trstova,T,1
trtine,T,1
trtići,T,1
trtorići,T,1
trtoševo,T,1
trumšići,T,1
trzanj,T,1
trčine,T,1
trševine,T,1
tršće,T,1
tržačkaplatnica,T,1
tržačkaraštela,T,1
tubolja,T,1
tubrojevići,T,1
tuhalji,T,1
tuhobić,T,1
tuhobići,T,1
tuholj,T,1
tujnica,T,1
tuključani,T,1
tulica,T,1
tulje,T,1
tulovići,T,1
tumare,T,1
tunjestala,T,1
tupačići,T,1
tupeši,T,1
tupkovići donji,T,1
tupkovići gornji,T,1
turalići,T,1
turbe,T,1
turbići,T,1
turić,T,1
turjak,T,1
turkovići,T,1
turmenti,T,1
turovi,T,1
turčinovići,T,1
tustameđ,T,1
tušila,T,1
tušnjići,T,1
tvrdaci,T,1
tvrdimići,T,1
tvrtkovići,T,1
trevizo,T,1
ćićevac,T,1
ćuprija,Ć,1
ćebapovi,Ć,1
ćelije,Ć,1
ćenovac,Ć,1
ćirikovac,Ć,1
ćirkovići,Ć,1
ćirovamehana,Ć,1
ćivlak,Ć,1
ćićina,Ć,1
ćosina mahala,Ć,1
ćosinci,Ć,1
ćosinekolibe,Ć,1
ćosići,Ć,1
ćovdin,Ć,1
ćukovine,Ć,1
ćurkovica,Ć,1
ćurlina,Ć,1
ćurčijska mahala,Ć,1
ćurčiska mahala,Ć,1
ćuštica,Ć,1
ćeralije,Ć,1
ćeruvija,Ć,1
ćopići,Ć,1
ćorići,Ć,1
ćoso,Ć,1
ćošinci,Ć,1
ćubići,Ć,1
ćuić brdo,Ć,1
ćulibrci,Ć,1
ćurkovići,Ć,1
ćafa,Ć,1
ćemani,Ć,1
ćemenca,Ć,1
ćepetići,Ć,1
ćeranićagora,Ć,1
ćesakovina,Ć,1
ćetanskipod,Ć,1
ćetkovići,Ć,1
ćeća,Ć,1
ćirovići,Ć,1
ćosovica,Ć,1
ćukovac,Ć,1
ćurilac,Ć,1
ćurjan,Ć,1
ćurke,Ć,1
ćurukača,Ć,1
ćurčići,Ć,1
ćaklovici gornji,Ć,1
ćatovići,Ć,1
ćavarine,Ć,1
ćavarovstan,Ć,1
ćaćica,Ć,1
ćemanovići,Ć,1
ćesim,Ć,1
ćetinište,Ć,1
ćipirovine,Ć,1
ćirići,Ć,1
ćojluk,Ć,1
ćoralići,Ć,1
ćordinakula,Ć,1
ćosanlije,Ć,1
ćukovi,Ć,1
ćurevo,Ć,1
ćurčićalug,Ć,1
ub,Ć,1
užice,U,1
uagadugu,U,1
uroševac,U,1
ulanbator,U,1
ufa,U,1
utreht,U,1
ulcinj,U,1
upsala,U,1
udine,U,1
umka,U,1
uljma,U,1
umag,U,1
usora,U,1
ustiprača,U,1
ulm,U,1
udovice,U,1
ugao,U,1
ugljarci,U,1
ugljarevo,U,1
ugrinovci,U,1
umčari,U,1
urakovićamala,U,1
urmanica,U,1
urovci,U,1
urovica,U,1
uroševci,U,1
ursule,U,1
urvič,U,1
usije,U,1
utrine,U,1
uzdin,U,1
uzići,U,1
uzovnica,U,1
uzovo,U,1
uzunce,U,1
uzveće,U,1
ušak,U,1
uševce,U,1
ušinci,U,1
ušinovci,U,1
ubli,U,1
ubovići,U,1
udbina,U,1
udbinja,U,1
udovičići,U,1
ugarci,U,1
ugarkovići,U,1
ugljan,U,1
ugljane,U,1
uglješ,U,1
ugrice,U,1
ugrinići,U,1
ujevići,U,1
uljanik,U,1
umetići,U,1
umljane,U,1
umljanović,U,1
umčani,U,1
unešić,U,1
unije,U,1
unčani,U,1
uremovići,U,1
uskoke,U,1
ustrine,U,1
utješenovići,U,1
utolica,U,1
uvodić,U,1
ušićovidvori,U,1
uštica,U,1
uba,U,1
ubalac,U,1
ubaljskido,U,1
ublica,U,1
ublice,U,1
ugarče,U,1
uglješići,U,1
ugnji,U,1
ujniče,U,1
ukropci,U,1
ulica,U,1
ulice,U,1
uljara,U,1
uljari,U,1
ulotina,U,1
umac,U,1
umci,U,1
umkovina,U,1
unač,U,1
unevina,U,1
unijerina,U,1
urljevdo,U,1
usanoviči,U,1
uskoci,U,1
usputnica,U,1
utjeha,U,1
utrg,U,1
uvač,U,1
uvezac,U,1
ubare,U,1
udež,U,1
udrežnje,U,1
udrić,U,1
udurlije,U,1
ugljevik,U,1
ugljevičkaobrijež,U,1
ugorsko,U,1
ugošće,U,1
uhotići,U,1
ukelići,U,1
ukelji,U,1
ukrinari,U,1
ukšići,U,1
ularice,U,1
ulinje,U,1
ulobići,U,1
ulog,U,1
ulović,U,1
umoljani,U,1
uništa,U,1
unka,U,1
unukovići,U,1
urduk,U,1
urija,U,1
urišići,U,1
urkovići,U,1
uroža,U,1
uskoplje,U,1
ustikolina,U,1
utulovići,U,1
uvala,U,1
uvjeća,U,1
uzarići,U,1
uzdojnice,U,1
uzdol,U,1
uzriječje,U,1
uzričje,U,1
ušanovići,U,1
ušivac,U,1
ušivak,U,1
ušnjaći,U,1
futog,U,1
fransistaun,F,1
fortaleza,F,1
firenca,F,1
frankfurt,F,1
frederikstad,F,1
fritaun,F,1
filadelfija,F,1
finiks,F,1
fortvort,F,1
frimont,F,1
funafuti,F,1
foča,F,1
fojnica,F,1
farkaždin,F,1
feketić,F,1
fijulj,F,1
filipovci,F,1
filmskigrad,F,1
funjduri,F,1
fabci,F,1
fadljevići,F,1
fažana,F,1
ferdinandovac,F,1
ferenci,F,1
feričanci,F,1
festinec,F,1
filipac,F,1
filipana,F,1
filipovići,F,1
filozići,F,1
flengi,F,1
fodrovecriječki,F,1
frajga,F,1
franičevići,F,1
frata,F,1
frkašić,F,1
frkljevci,F,1
funtana,F,1
fuškulin,F,1
fužine,F,1
farmaci,F,1
fazlovići,F,1
femićakrš,F,1
feratovo polje,F,1
fijernje,F,1
firišta,F,1
franciskovići,F,1
fraskanjel,F,1
frutak,F,1
fundina,F,1
fušaenenes,F,1
fuštići,F,1
fakići,F,1
fakovići,F,1
falanovo brdo,F,1
faletići,F,1
falešići,F,1
fališi,F,1
faljenovići,F,1
faočići,F,1
fatnica,F,1
ferhatlije,F,1
ferizovići,F,1
festići,F,1
fimići,F,1
fojhar,F,1
fonjge,F,1
furde,F,1
furtule,F,1
fulda,F,1
hanoj,H,1
hošimin,F,1
hanija,H,1
halkida,H,1
harare,H,1
haifa,H,1
hirošima,H,1
hamilton,H,1
halifaks,H,1
hongkong,H,1
hangdžou,H,1
havana,H,1
hamburg,H,1
hanover,H,1
hjuston,H,1
hartford,H,1
henderson,H,1
holivud,H,1
honolulu,H,1
honjara,H,1
harkov,H,1
hiva,H,1
helsinki,H,1
hag,H,1
harlem,H,1
hercegnovi,H,1
hihon,H,1
hrvatskakostajnica,H,1
hvar,H,1
hajdarska mahala,H,1
hajdukovačkikraj,H,1
hajdučica,H,1
halovo,H,1
hercegovačkagoleša,H,1
hetin,H,1
hisardžik,H,1
horgoš,H,1
hrta,H,1
hrtkovci,H,1
haganj,H,1
hajduk,H,1
hajdukovići,H,1
hampovica,H,1
han,H,1
harkanovci,H,1
harmica,H,1
hađer,H,1
heki,H,1
helena,H,1
hercegovac,H,1
herešin,H,1
hećimovići,H,1
hinići,H,1
hlapičina,H,1
hlebine,H,1
hlevnica,H,1
hodilje,H,1
hodošan,H,1
homoljac,H,1
horvati,H,1
hotnja,H,1
hrastelnica,H,1
hrastje,H,1
hrastovac,H,1
hrašćeturopoljsko,H,1
hrašćica,H,1
hrašćina,H,1
hrelići,H,1
hreljin,H,1
hreljinogulinski,H,1
hrgovići,H,1
hrib,H,1
hristići,H,1
hrkanovciđakovački,H,1
hrnjanec,H,1
hromec,H,1
hruševec,H,1
hrvace,H,1
hrvatskadubica,H,1
hrvatskileskovac,H,1
hrvatskičuntić,H,1
hrvatsko selo,H,1
hrvojevići,H,1
hrženica,H,1
hudibitek,H,1
hudovo,H,1
hum,H,1
humnasutli,H,1
humstubički,H,1
hum-zabočki,H,1
humzabočki,H,1
husain,H,1
hadulica,H,1
hadžaj,H,1
hadžovina,H,1
hajlovina,H,1
hakanje,H,1
halilović,H,1
handrndarski,H,1
hangarančića,H,1
hanpijesak,H,1
hasanoj,H,1
helmica,H,1
hercegovastrana,H,1
hodžići,H,1
honciće,H,1
horolac,H,1
hoti,H,1
hoćevina,H,1
husejinovići,H,1
husići,H,1
herenven,H,1
crvenka,C,1
celje,C,1
cetinje,C,1
cirih,C,1
cazin,C,1
cres,C,1
crikvenicacakanovac,C,1
cakinabara,C,1
cakina mahala,C,1
cakinci mahala,C,1
caparić,H,1
carci,C,1
carevac,C,1
carica,C,1
caričina,C,1
carkovica,C,1
cekarci,C,1
celovci,C,1
cer,C,1
cerak,C,1
ceremošnja,C,1
cerevajka,C,1
cerova,C,1
cerovac,C,1
cerovica,C,1
cerovik,C,1
cetanoviće,C,1
cigan-mala,C,1
ciganmala,C,1
ciganskamala,C,1
ciganskekuće,C,1
ciglanskekuće,C,1
ciklanje,C,1
cikot,C,1
cikote,C,1
cincar mahala,C,1
cipaci,C,1
civlak,C,1
cokoviće,C,1
crepaja,C,1
crepinova mahala,C,1
crkovnica,C,1
crkvenac,C,1
crkvenitoci,C,1
crkvica,C,1
crkvina,C,1
crkvine,C,1
crljenac,C,1
crnabara,C,1
crnaglava,C,1
crnatrava,C,1
crnajka,C,1
crnatovo,C,1
crnilug,C,1
crnoklište,C,1
crnoljevica,C,1
crnomasnica,C,1
crnotince,C,1
crnotravci,C,1
crnovce,C,1
crnoče,C,1
crnoštica,C,1
crnugovići,C,1
crnuzi,C,1
crnča,C,1
crnče,C,1
crvenacrkva,C,1
crvenareka,C,1
crvenigrad,C,1
crvenje,C,1
crvenčevo,C,1
crvsko,C,1
crčevo,C,1
culine,C,1
culjković,C,1
curčići,C,1
cvalikari,C,1
cvejina mahala,C,1
cvetanovac,C,1
cvetanovci,C,1
cvetke,C,1
cvetkovac,C,1
cvetojevac,C,1
cvetovac,C,1
cvetulja,C,1
cabuna,C,1
cage,C,1
capaćuša,C,1
carevdar,C,1
carević selo,C,1
carića brdo,C,1
cavtat,C,1
cerapušića,C,1
cerina,C,1
cerić,C,1
cerje,C,1
cerjeletovaničko,C,1
cerjevrbovečko,C,1
cerna,C,1
cernik,C,1
cerovacbarilovički,C,1
cerovacvukmanicki,C,1
cerovci,C,1
cerovlje,C,1
cesarica,C,1
cestica,C,1
cetina,C,1
cetingrad,C,1
cetinovec,C,1
cicvare,C,1
ciglena,C,1
cijuk,C,1
cikoji,C,1
cindrići,C,1
cirkovljan,C,1
cirkvena,C,1
cistaprovo,C,1
cistavelika,C,1
civljane,C,1
cović,C,1
cremušina,C,1
cretbizovački,C,1
cretviljevski,C,1
crikvenica,C,1
crip,C,1
crklada,C,1
crkvari,C,1
crkvenipribić,C,1
crljena,C,1
crljenice,C,1
crnagora,C,1
crnac,C,1
crnidabar,C,1
crnizaton,C,1
crno,C,1
crnobrnje,C,1
crnogorci,C,1
cubinec,C,1
cugovec,C,1
cukrići,C,1
cukušići,C,1
culavi,C,1
cvetkovec,C,1
cvetlin,C,1
cvetojevići,C,1
cvijićaklanac,C,1
cvijići,C,1
cvitanovići,C,1
cvitkovići,C,1
cvjetković,C,1
cvjetkovići,C,1
cvrkalj,C,1
carević,C,1
carine,C,1
cauševac,C,1
cavlovićkula,C,1
cecuni,C,1
ceklin,C,1
ceratovbrijeg,C,1
cernica,C,1
cerovido,C,1
cerovipod,C,1
cerovice,C,1
cerovo,C,1
cerovoprodo,C,1
cijevna,C,1
cikotići,C,1
cirikače,C,1
ckla,C,1
cokotin,C,1
cosovići,C,1
crhalj,C,1
crkvice,C,1
crnagreda,C,1
crnačko brdo,C,1
crnci,C,1
crnikuk,C,1
crninugli,C,1
crni potok,C,1
crnival,C,1
crnivrh,C,1
crnionido,C,1
crnionica,C,1
crniš,C,1
crno brdo,C,1
crnobori,C,1
crnodoli,C,1
crvenalokva,C,1
crvenapaprat,C,1
crvenastijena,C,1
crvenido,C,1
crvioča,C,1
crvljak,C,1
crvljevine,C,1
cucevica,C,1
curaj,C,1
cvarin,C,1
cvijovićadolina,C,1
cvilin,C,1
caparde,C,1
carevdo,C,1
carevaćuprija,C,1
carevo polje,C,1
catrnje,C,1
cebara,C,1
cele,C,1
celjigovići,C,1
cemanovići,C,1
cerani,C,1
ceribašići,C,1
cerik,C,1
cerići,C,1
cerno,C,1
cerovaravan,C,1
cerovidol,C,1
cerovljani,C,1
cerska,C,1
cečurke,C,1
cicrina,C,1
cijetovine,C,1
cimeše,C,1
cimiroti,C,1
cipuluć,C,1
coslije,C,1
crepljani,C,1
crgovo,C,1
crijep,C,1
crijevčići,C,1
crkveno,C,1
crljeni,C,1
crna rijeka,C,1
crnaja,C,1
crnač,C,1
crnelokve,C,1
crnelj,C,1
crneta,C,1
crnetići,C,1
crniče,C,1
crničkikamenik,C,1
crnjelovo donje,C,1
crnjelovo gornje,C,1
crnjevac,C,1
crnopod,C,1
crnović,C,1
crnovići,C,1
crnčići,C,1
crvarevac,C,1
crvenigrm,C,1
crvenice,C,1
crveno brdo,C,1
cuce,C,1
cvetkovići,C,1
cvijetić,C,1
cvitović,C,1
cvrtkovci,C,1
cvrče,C,1
čačak,Č,1
čenaj,Č,1
čeljabinsk,Č,1
čikago,Č,1
čarlston,Č,1
čaguanas,Č,1
čita,Č,1
čajetina,C,1
čoka,Č,1
čelarevo,Č,1
čabar,Č,1
čakovec,Č,1
čazma,Č,1
cajetina,Č,1
coka,Č,1
celarevo,Č,1
cabar,Č,1
cakovec,Č,1
cazma,Č,1
čajniče,Č,1
čapljina,Č,1
čelić,Č,1
čitluk,Č,1
čelinac,Č,1
cajnice,Č,1
capljina,Č,1
celic,Č,1
citluk,Č,1
celinac,Č,1
čadinje,Č,1
čagrovac,Č,1
čairi,Č,1
čairovići,Č,1
čalma,Č,1
čamurlija,Č,1
čantavir,Č,1
čapljinac,Č,1
čaprići,Č,1
čar,Č,1
čardinci,Č,1
čarovina,Č,1
čauševići,Č,1
čavadarci,Č,1
čašić-dolac,Č,1
casicdolac,Č,1
čedovo,Č,1
čekmin,Č,1
čelice,Č,1
čelište,Č,1
čenej,Č,1
čengovska mahala,Č,1
čenta,Č,1
čepilova mahala,Č,1
čepure,Č,1
čerević,Č,1
česta,Č,1
čestereg,Č,1
čestobrodica,Č,1
četereže,Č,1
češko selo,Č,1
češljevabara,Č,1
čibukovac,Č,1
čibutkovica,Č,1
čiflik,Č,1
činiglavci,Č,1
čivlaci,Č,1
čivlak,Č,1
čivljani,Č,1
čičkovac,Č,1
čičkovica,Č,1
čkanje,Č,1
čkuljevići,Č,1
čmanjke,Č,1
čokešina,Č,1
čokljanci,Č,1
čokonjar,Č,1
čokot,Č,1
čokotar,Č,1
čokotin,Č,1
čolovino,Č,1
čomage,Č,1
čonoplja,Č,1
čorbanova mahala,Č,1
čorda,Č,1
čortanovci,Č,1
čubra,Č,1
čukar,Č,1
čukarci,Č,1
čukarica,Č,1
čukarka,Č,1
čukinska mahala,Č,1
čukojevac,Č,1
čukote,Č,1
čukurovac,Č,1
čulije,Č,1
čumić,Č,1
čumići,Č,1
čungula,Č,1
čurug,Č,1
čučale,Č,1
čučuge,Č,1
čučunje,Č,1
čabrunići,Č,1
čaglin,Č,1
čaire,Č,1
čajire,Č,1
čajkovica,Č,1
čakovci,Č,1
čale,Č,1
čalići,Č,1
čamagajevci,Č,1
čapetino,Č,1
čapini,Č,1
čara,Č,1
čarići,Č,1
čatrnja,Č,1
čavle,Č,1
čavoglave,Č,1
čačinci,Č,1
čačić-draga,Č,1
cacicdraga,Č,1
čađavica,Č,1
čeglje,Č,1
čekolići,Č,1
čelani,Č,1
čelari,Č,1
čeline,Č,1
čelj,Č,1
čelopeci,Č,1
čemernica,Č,1
čemernicalonjska,Č,1
čeminac,Č,1
čemprijesi,Č,1
čenkovo,Č,1
čepin,Č,1
čepinskimartinci,Č,1
čepić,Č,1
čepljani,Č,1
čeprljanda,Č,1
čerišnjevica,Č,1
čerjan,Č,1
červar-porat,Č,1
cervarporat,Č,1
četekovac,Č,1
četvrtkovac,Č,1
čibača,Č,1
čigoč,Č,1
čikota,Č,1
čilipi,Č,1
čimburi,Č,1
čiovo,Č,1
čisla,Č,1
čista,Č,1
čiča,Č,1
čiče,Č,1
čičinmost,Č,1
čičići,Č,1
čičkovina,Č,1
čojluk,Č,1
čokadinci,Č,1
čolaci,Č,1
čolići,Č,1
čorbićanuga,Č,1
čorbići,Č,1
čorići,Č,1
čosići,Č,1
čovići,Č,1
črnecbiškupečki,Č,1
črnecrugvički,Č,1
črnica,Č,1
črnkovci,Č,1
črvar,Č,1
čubelići,Č,1
